	Cancel Invoices	Annullare fatture
	Cancel Journal Entries	Annullare registrazioni contabili
	Cancel Repair	Annulla riparazione
	Cancel Uninstall	Annullare disinstallazione
	Cancel Upgrade	Annullare avanzamento
	Canceled	Annullato
	CANCELLED INVOICE	FATTURA ANNULLATA
	Cancelled Invoice	Fattura annullata
	Cancelled Invoice #	fattura annullata N.
	Cannot aggregate field	Impossibile aggregare il campo
	Cannot aggregate field %r	impossibile aggregare il campo %r
	Cannot be translated	Impossibile tradurre
	record not accessible	record non accessibile
	Cannot be translated; record not accessible	impossibile tradurre, record non accessibile
	Cannot cancel a done package preparation	Non è possibile annullare una preparazione collo già terminata
	Cannot cancel an invoiced settlement	Non è possibile annullare una provvigione fatturata
	Cannot create account move lines for lines of type	Non è possibile creare righe contabili di tipo
	Historical`	storico'
	Cannot create account move lines for lines of type `Historical`	non è possibile creare righe contabili di tipo ‘storico'
	Cannot deactivate a language that is currently used by users	Impossibile disattivare una lingua attualmente usata da utenti
	Cannot duplicate configuration	Impossibile duplicare la configurazione
	Cannot find a default location for picking type	Non è possibile trovare una ubicazione predefinita per il tipo di prelievo
	Cannot find a default location for picking type: %s	non è possibile trovare una ubicazione predefinita per il tipo di prelievo: %s
	Cannot get pro rata temporis multiplier for mode	Non è possibile ottenere il moltiplicatore pro rata temporis per il modo
	Cannot get pro rata temporis multiplier for mode `{}`	non è possibile ottenere il moltiplicatore pro rata temporis per il modo `{}`
	Cannot get pro rata temporis multiplier for unspecified mode	Non è possibile ottenere il moltiplicatore pro rata temporis senza specificare il modo
	Cannot rename/delete fields that are still present in views	Impossibile rinominare/eliminare campi ancora presenti nelle viste
	Cannot update the following assets which contain newer depreciations for the chosen types	Non è possibile modificare i seguenti beni che contengono nuovi ammortamenti per i tipi
	Cannot update the following assets which contain newer depreciations for the chosen types:{}	non è possibile modificare i seguenti beni che contengono nuovi ammortamenti per i tipi:{}
	Cannot update the following assets which contain posted depreciation for the chosen date and types	Non è possibile modificare i seguenti beni  che contengono ammortamenti contabilizzati per la data selezionata e per i tipi
	Cannot update the following assets which contain posted depreciation for the chosen date and types:{}	non è possibile modificare i seguenti beni  che contengono ammortamenti contabilizzati per la data selezionata e per i tipi:{}
	Cape Verde	Capo Verde
	Capital	Capitale
	Capital Goods	Beni strumentali
	carriage condition	condizione di trasporto/reso
	Carriage Conditions	Condizioni di Trasporto/Reso
	Carriage Forward	Porto Franco
	Carriage Paid	Porto Assegnato
	Carrier	Vettore
	Carrier's Signature	Firma del vettore
	Cascade	A cascata
	Cash Journal	Registro cassa
	Categories	Categorie
	Category	Categoria
	Category code	Codice categoria
	Cayman Islands	Isole Cayman
	Central African Republic	Repubblica Centrafricana
	Centralize employee information	Informazioni centralizzate sui dipendenti
	Centralize your address book	Rubrica degli indirizzi centralizzata
	Chad	Ciad
	Change default	Modificare predefinito
	Change My Preferences	Modifica preferenze personali
	Change Password	Modificare password
	Change Password Wizard	Procedura di modifica password
	Change selection	Modificare la selezione
	Change the way addresses are displayed in reports	Modifica del modo in cui gli indirizzi vengono visualizzati nei report
	Changing the company of a contact should only be done if it was never correctly set	Modificare l'azienda di un contatto solo se non è mai stata impostata correttamente
	If an existing contact starts working for a new company then a new contact should be created under that new company	Se un contatto esistente inizia a lavorare per una nuova azienda
	You can use the "Discard" button to abandon this change	crearne uno nuovo che appartenga a quest'ultima
	Changing the company of a contact should only be done if it was never correctly set. If an existing contact starts working for a new company then a new contact should be created under that new company. You can use the "Discard" button to abandon this change	modificare l'azienda di un contatto solo se non è mai stata impostata correttamente. Se un contatto esistente inizia a lavorare per una nuova azienda, crearne uno nuovo che appartenga a quest'ultima. Per abbandonare questa modifica fare clic su "Annulla"
	Changing the model of a field is forbidden	Modificare il modello di un campo è proibito
	Changing the type of a field is not yet supported	La modifica del tipo di campo non è ancora possibile
	Please drop it and create it again	Si prega di cancellarlo e crearlo di nuovo
	Changing the type of a field is not yet supported. Please drop it and create it again	la modifica del tipo di campo non è ancora possibile. Si prega di cancellarlo e crearlo di nuovo
	char	carattere
	Characters length of Coa	Lunghezza cod
	nd Level	PdC
	Characters length of Coa 2nd Level	lunghezza cod. PdC 2° livello
	Characters length of Coa low Level	Lunghezza cod
	Characters length of Coa top Level	Lunghezza cod
	Charged in Invoice	Addebito in fattura
	Chart of Account	Piano dei conti
	Chart template	Modulo piano dei conti
	Chat with your website visitors	Chat con i visitatori del sito web
	Chat	Chat
	mail gateway and private channels	posta elettronica e canali privati
	Chat, mail gateway and private channels	chat, posta elettronica e canali privati
	Check	Controllo
	sequence	
	Check 4 sequence	controllar sequenza
	Check draft moves	Verificare se registrazioni in bozza
	Check from customer	Incasso con assegno
	Check here to enable writing of balance date	Cliccare qui per abilitare la scrittura della data bilancio
	Check here to enable writing of VAT date	Cliccare qui per abilitare la scrittura della data IVA
	Check if picking done	Controllare se il prelievo è concluso
	Check if reverse charge EU invoices journal	Seleziona se registro fatture con inversione contabile
	Check if the contact is a company	Spunta se il contatto è un'azienda
	otherwise it is a person	altrimenti è una persona
	Check if the contact is a company, otherwise it is a person	spunta se il contatto è un'azienda, altrimenti è una persona
	Check if this is a E-Invoice Journal	Seleziona se registro e-fatture
	Check if this is a Proforma Journal	Selezione se registro avvisi di parcella
	Check if this is the Anonimous Sale Receipts Journal	Seleziona se registro corrispettivi
	Check Printing Base	Controllo della base di stampa
	Check printing commons	Controllare le condizioni generali di stampa
	Check Printing in Expenses	Stampa di assegni nel modulo Spese
	Check this box if this contact is a customer	Seleziona la casella se il contatto è un cliente
	It can be selected in sales orders	Può essere selezionato negli ordini di vendita
	Check this box if this contact is a customer. It can be selected in sales orders	seleziona la casella se il contatto è un cliente. Può essere selezionato negli ordini di vendita
	Check this box if this contact is a vendor	Seleziona la casella se il contatto è un fornitore
	It can be selected in purchase orders	Può essere selezionato negli ordini di acquisto
	Check this box if this contact is a vendor. It can be selected in purchase orders	seleziona la casella se il contatto è un fornitore. Può essere selezionato negli ordini di acquisto
	Check this box if this contact is an Employee	Seleziona questa casella se il contatto è un Dipendente
	Check this field if the partner is a creditor or an agent	Spuntare il campo se il nominativo è un creditore o un agente
	Checkbox	Casella
	Checksum/SHA1	Somma di controllo/SHA1
	Child Accounts	Conti discendenti
	Child Actions	Azioni figlie
	Child Applications	Applicazioni figlie
	Child Companies	Aziende Figlie
	Child Field	Campo figlio
	Child IDs	ID dipendenti
	Child Tags	Etichette figlie
	Childs	Figli
	Chile	Cile
	Chile - Accounting	cile - Contabilità
	Chile - Accounting Reports	cile - Rendiconti contabili
	China	Cina
	China - Accounting	cina - Contabilità
	City Data	Dati città
	China - City Data	cina - Dati città
	Small Business CoA	PdC per la piccola azienda
	China - Small Business CoA	china - PdC per la piccola azienda
	Standard CoA	PdC standard
	China - Standard CoA	cina - PdC standard
	choose	scegliere
	Choose a subview of partners that includes only address fields	Scegliere una sottovisualizzazione dei partner che include solo i campi indirizzo
	to change the way users can input addresses	per cambiare il modo in cui gli utenti possono inserire gli indirizzi
	Choose a subview of partners that includes only address fields, to change the way users can input addresses	scegliere una sottovisualizzazione dei partner che include solo i campi indirizzo, per cambiare il modo in cui gli utenti possono inserire gli indirizzi
	Choose Your Document Layout	Scegliere la struttura del documento
	Christmas Island	Isola di Natale
	CIG Code	Codice CIG
	Cities	Città
	City	Città
	City Addresses	Indirizzi città
	City is not set for	Città non impostata per
	City is not set for %s	città non impostata per %s
	City not set	Città non impostata
	City's ZIP code	CAP della città
	Country dependent	dipende dalla nazione
	City's ZIP code. (Country dependent)	cAP della città (dipende dalla nazione)
	Clean	Pulizia
	Clean Chart of Account	Pulizia P.d.C.
	Clean Fiscal Position	Pulizia posizioni fiscali
	Clean-up Test Environment	Pulizia ambiente di test
	Clear	Pulire
	Click on	Cliccare su
	Export	Esportare
	to generate VAT statement communication file	per generare il file liquidazione IVA
	Click on <strong>Export</strong> to generate VAT statement communication file	cliccare su <strong>Esportare</strong> per generare il file liquidazione IVA
	Click to add an contracts	Click per aggiungere un contratto
	Click to prepare a new package preparation	Cliccare per iniziare preparazione di un nuovo collo
	Client	Cliente
	Client Action	Azione cliente
	Client action tag	Etichetta azione cliente
	Client ID assigned by	Identificatore assegnato da terzo incaricato
	th Party Sender	
	Client ID assigned by 3th Party Sender	identificatore assegnato da terzo incaricato
	Client key assigned by	Chiave assegnata da terzo incaricato
	Client key assigned by 3th Party Sender	chiave assegnata da terzo incaricato
	Client Ref	Rif
	Close	Chiudere
	Closed	Chiuso
	Closing	Chiusura
	Closing balance	Saldo di chiusura
	Closing template	Modello di chiusura
	Closing templates	Modelli per chiusure
	Closing type	Tipo di chiusura
	Closing types	Tipi di chiusura
	Cocos	Isole Cocos
	Keeling	Keeling
	Islands	
	Cocos (Keeling) Islands	isole Cocos (Keeling)
	Code	Codice
	Code already exists	Il codice esiste già
	Code group	Codice raggruppamento
	Code must be unique per fiscal year closing	Il codice deve essere univoco per chiusura anno fiscale
	Code Type	Tipo codice
	Code Value	Valore codice
	codice raggruppamento	Codice Raggruppamento
	Coeff to compute amount depreciable from purchase amount	Coefficiente di calcolo ammortamento da importo di acquisto
	Coeff to compute depreciable amount from purchase amount	Coefficiente di calcolo ammortamento da importo di acquisto
	Cohort	Coorte
	Cohort View	Visualizzazione per coorte
	Collaborative Pads	Pad collaborativi
	Collect payments from your customers through SEPA direct debit	Riscossione dei pagamenti cliente con addebito diretto SEPA
	Colombia	Colombia
	Colombian	Colombia
	Colombian - Accounting	colombia - Contabilità
	Colombian - Accounting Reports	colombia - Rendiconti contabili
	Colombian Accounting and Tax Preconfiguration	Colombia
	Colombian Localization for EDI documents	Localizzazione colombiana per documenti EDI
	Color Index	Indice colore
	Column	Colonna
	Column 1	colonna 1
	Column 2	colonna 2
	Column referring to the record in the model table	Colonna relativa al record nella tabella del modello
	Comm	Senza provvigioni
	free	
	Comm. free	senza provvigioni
	Comma-separated list of allowed view modes	Elenco delle modalità consentite per la vista
	such as 'form'	separate da virgola
	tree'	come
	calendar'	modulo"
	etc	albero"
	Default	calendario" ecc
	tree	predefinito
	form	albero
	Comma-separated list of allowed view modes, such as 'form', 'tree', 'calendar', etc. (Default: tree,form)	elenco delle modalità consentite per la vista, separate da virgola, come: "modulo", "albero", "calendario" ecc. (predefinito: albero, modulo)
	Comment	Commento
	Comments	Commenti
	Commercial Entity	Ente commerciale
	Commission	Provvigione
	Commission in sales	Provvigione da vendite
	Commission lines	Righe di provvigione
	Commission section	Fascia di provvigione
	Commission types	Tipi di provvigione
	Commissions	Provvigioni
	Commissions Management	Gestione provvigioni
	Commitment	Dichiarazione
	Commitment Date	Data di conferma
	Common function for test wizards	Funzioni comuni per processi di test
	Communication	Comunicazione
	Communication prepared by sender	Comunicazione preparata da chi effettua l'invio
	Communication prepared by taxpayer	Comunicazione preparata dal contribuente
	Communication with identifier	Comunicazione con identificativo
	already exists	già esistente
	Communication with identifier {} already exists	comunicazione con identificativo {} già esistente
	Comoros	Comore
	Companies	Aziende
	Companies count	Numero aziende
	company	azienda
	TIN not set	non impostata
	Company %s TIN not set	p.IVA azienda %s non impostata
	Company Country not set	Nazione dell'azienda non impostata
	Company Currency	Divisa aziendale
	Company Data	Dati aziendali
	Company does not have fiscal code or VAT	L'azienda non ha ne P.IVA ne codice fiscale
	Company does not have fiscal code or VAT number	Codice fiscale o partita IVA dell'azienda non impostati
	Company Email not set	Email dell'azienda non impostata
	Company Identification assigned by	Identificativo azienda assegnato da terzo incaricato
	Company Identification assigned by 3th Party Sender	identificativo azienda assegnato da terzo incaricato
	Company In Liquidation	Azienda in liquidazione
	Company Logo	Logo azienda
	Company Name	Nome azienda
	Company Name Color	Nome colore aziendale
	Company Name Entity	Ente nome azienda
	Company Name field contains '	Il campo nome azienda contiene "
	Your System contains '	il sistema contiene "
	Company Name field contains '%s'. Your System contains '%s'	il campo nome azienda contiene "%s", il sistema contiene "%s"
	Company Not in Liquidation	Azienda operativa
	Company Properties	Proprietà azienda
	Company Property	Proprietà azienda
	Company Registry	Registro Imprese
	Company Tagline	Slogan aziendale
	Company Telephone number not set	Numero di telefono dell'azienda non impostato
	Company TIN not set	Partita IVA aziendale non impostata
	Company Type	Tipologia azienda
	Company used for the original currency	Azienda utilizzata per la valuta originaria
	only used for t-esc	solo per t-esc
	By default use the user company	Come predefinita viene usata quella dell'utente
	Company used for the original currency (only used for t-esc). By default use the user company	azienda utilizzata per la valuta originaria (solo per t-esc). Come predefinita viene usata quella dell'utente
	Compare timesheets and forecast for your projects	Confrontare i fogli ore e fare delle previsioni per i progetti
	Compare timesheets and forecasts	Confrontare fogli ore e previsioni
	Complete Address	Indirizzo completo
	Complete ID	ID Completo
	Complete Name	Nome completo
	Compression	Compressione
	Compute	Calcolare
	Compute Interest	Calcolare interessi
	Compute taxes with TaxCloud after online delivery computation	Calcolare le imposte con TaxCloud dopo il calcolo della consegna online
	Computed amount untaxed	L'imponibile calcolato
	is different from summary data	è diverso da quello dei dati di riepilogo
	Computed amount untaxed %s is different from summary data %s	l'imponibile calcolato %s è diverso da quello dei dati di riepilogo %s
	Computed fields are defined with the fields	io campi calcolati sono definiti con i campi
	Computed fields are defined with the fields                                                <strong>Dependencies</strong> and <strong>Compute</strong>	i campi calcolati sono definiti con i campi                                                <strong>Dipendenze</strong> e <strong>Calcolare</strong>
	CONAI	2
	nd Category	a categoria CONAI
	CONAI 2nd Category	2.a categoria CONAI
	nd Category Weight	a categoria CONAi
	CONAI 2nd Category Weight	Peso 2.a categoria CONAi
	CONAI Amount	Importo CONAI
	CONAI cat	Cat
	CONAI Category	Categoria CONAI
	CONAI configuration	Configurazione CONAI
	CONAI data	Dati CONAI
	CONAI environmental contribution	Contributo ambientale CONAI
	CONAI Exemption	Esenzione CONAI
	CONAI lines	Righe CONAI
	CONAI Partner Category	Categoria CONAI cliente
	Conai product	Prodotto CONAI
	CONAI Product Category	Categoria CONAI prodotto
	Conai product id	ID prodotto CONAI
	CONAI products	Prodotti CONAI
	CONAI sales	Vendite CONAI
	CONAI Statement	Dichiarazione CONAI
	CONAI statement category	Categorie dichiarazione CONAI
	CONAI statement line	Righe dichiarazione CONAI
	CONAI statements	Dichiarazioni CONAI
	CONAI summary	Riepilogo CONAI
	CONAI summary line	Riga riepilogo CONAI
	CONAI Total	Totale CONAI
	CONAI Weight	Peso CONAI
	Condition	Condizione
	Config	Configurazione
	Config Settings	Impostazioni di configurazione
	Config Wizard Steps	Passaggi Procedura guidata di configurazione
	Run Remaining Action Todo	esegui le azioni rimanenti
	Config: Run Remaining Action Todo	configurazione: esegui le azioni rimanenti
	Configuration	Configurazione
	Configuration code to inverse its move	Codice configurazione per invertire le registrazioni
	Configuration Installer	Installatore della configurazione
	Configuration Wizards	Procedure di configurazione
	Configure Account Environment	Ambiente contabile di configurazione
	Configure timesheet invoicing	Configurare la fatturazione dei fogli ore
	Confirm	Confermare
	Confirm and post moves	Confermare e contabilizzare
	Confirm New Password	Confermare la nuova password
	Confirm Repair	Confermare riparazione
	Confirm statement	Confermare registrazione
	Confirmed	Confermato
	Congo	Congo
	Connect the Web Client to Hardware Peripherals	Connette il client web alle periferiche hardware
	Connection Information	Informazioni connessione
	Connection Security	Sicurezza connessione
	Connection Test Failed	Test di Connessione Fallito
	Here is what we got instead	Ecco cosa abbiamo invece
	Connection Test Failed! Here is what we got instead: %s	test di Connessione Fallito! Ecco cosa abbiamo invece: %s
	Connection Test Succeeded	Test di Connessione Superato
	Everything seems properly set up	Tutto sembra configurato correttamente
	Connection Test Succeeded! Everything seems properly set up	test di Connessione Superato! Tutto sembra configurato correttamente
	Constraint	Vincolo
	Constraint Type	Tipo vincolo
	Constraints with the same name are unique per module	io vincoli di stesso nome sono unici in un modulo
	Construction	Costruzioni
	Consulting Services	Servizi di consulenza
	Contact	Contatto
	Contact / Address	contatto / Indirizzo
	Contact Creation	Creazione contatti
	Contact Form	Modulo contatto
	Contact Form Number Validation	Convalida del Numero di Modulo di Contatto
	Contact Name	Nome contatto
	Contact Tag	Erichetta contatto
	Contact Tags	Etichette contatto
	Contact Titles	Titoli e Qualifiche
	Contacts	Contatti
	Contacts & Addresses	Contatti e indirizzi
	Contacts require a name	io contatti richiedono un nome
	Contacts to notify	Contatti da notificare
	Contacts to notify when PEC message can't be processed	Contatti da notificare quando PEC non può essere processata
	Content Type	Tipo di contenuto
	Context	Contesto
	Context dictionary as Python expression	Dizionario del Contesto come espressione Python
	empty by default	vuoto per default
	Context dictionary as Python expression, empty by default (Default: {})	dizionario del Contesto come espressione Python, vuoto per default (Default: {})
	Context Value	Valore contesto
	contiene stampa fattura in pdf	Contiene stampa fattura in PDF
	Contract	Contratto
	Contract Lines	Righe contratto
	Contract Lock	Bloccare contratto
	Contract Product Lines	Righe prodotti contratto
	Contract Report	Rapporto contratto
	Contract/Warranty Product	Prodotto contratto/garanzia
	Contracts	Contratti
	Contracts Expiration Reminder	Avviso scadenza contratto
	Days	giorni
	Contracts Expiration Reminder(Days)	avviso scadenza contratto (giorni)
	Contributor	Collaboratore
	Contributors	Contributori
	Control Policy	Procedimento di controllo
	Control the quality of your products	Controlla la qualità dei tuoi prodotti
	Controller TIN	P.IVA controllante
	Cook Islands	Isole Cook
	Copied	Copiato
	Corporate	Aziendale
	Corrupted attachment	Allegato
	Corrupted attachment %s	allegato %s corrotto
	Cost of Revenue	Costo del venduto
	Costa Rica	Costa Rica
	Costa Rica - Accounting	costa Rica - Contabilità
	Côte d'Ivoire	Costa d'Avorio
	Couldn't create contact without email address	Non si può creare un contatto senza un indirizzo email
	Count	Totale
	incl	incl
	Count (incl. archived)	totale (incl. archiviati)
	Countries	Nazioni
	Country	Nazione
	Country Calling Code	Prefisso Internazionale
	Country Code	Codice nazione
	not found in system	non trovato nel sistema
	Country Code %s not found in system	codice nazione %s non trovato nel sistema
	not found in the system	non trovato nel sistema
	Country Code %s not found in the system	codice nazione %s non trovato nel sistema
	Country code according to the ISO	Codice della nazione espresso secondo lo standard ISO
	alpha-2 code standard	alpha-2 code
	Country code according to the ISO 3166-1 alpha-2 code standard	codice della nazione espresso secondo lo standard ISO 3166-1 alpha-2 code
	Country encoded by ISO-3166	Codifica nazione ISO-3166
	Country Group	Raggruppamento nazioni
	Country Groups	Raggruppamenti nazioni
	Country is not set for	Nazione non impostata per
	Country is not set for %s	nazione non impostata per %s
	Country Name	Nome nazione
	Country not set	Nazione non impostata
	Country state	Stato nazionale
	Coupons & Promotions for eCommerce	Buoni sconto e promozioni per eCommerce
	Create	Creare
	Create _Menu	Creare _menù
	Create a	Creare un
	Create a %s	creare un(a) %s
	Create a bank account	Creare un conto bancario
	Create a customized view	Creare una vista personalizzata
	Create a Menu	Creare un menù
	Create a new bank	Creare una nuova banca
	Create a new company	Creare una nuova azienda
	Create a new contact tag	Creare una nuova etichetta contatto
	Create a new customer in your address book	Creare un nuovo cliente nella rubrica
	Create a new industry	Creare un nuovo settore
	Create a new Record	Creare nuovo record
	Create a new vendor in your address book	Crea un nuovo fornitore nella rubrica
	Create Access	Creare accesso
	Create Access Right	Diritto di accesso in creazione
	Create and customize your Odoo apps	Crea e personalizza le tue applicazioni Odoo
	Create and Edit	Creare e modificare
	Create and manage the companies that will be managed by Odoo from here	Crea e modifica le compagnie che verranno amministrate da Odoo da qui
	Shops or subsidiaries can be created and maintained from here	io negozi e le sedi secondarie possono essere creati e mantenuti da qui
	Create and manage the companies that will be managed by Odoo from here. Shops or subsidiaries can be created and maintained from here	crea e modifica le compagnie che verranno amministrate da Odoo da qui. io negozi e le sedi secondarie possono essere creati e mantenuti da qui
	Create and manage users that will connect to the system	Crea e gestisci gli utenti che si connetteranno al sistema
	Users can be deactivated should there be a period of time during which they will/should not connect to the system	Gli utenti possono essere disattivati nel caso in cui ci sia un periodo durante il quale essi non dovranno/dovrebbero connettersi al sistema
	You can assign them groups in order to give them specific access to the applications they need to use in the system	È possibile assegnare loro gruppi per fornire un accesso specifico alle applicazioni che devono utilizzare nel sistema
	Create and manage users that will connect to the system. Users can be deactivated should there be a period of time during which they will/should not connect to the system. You can assign them groups in order to give them specific access to the applications they need to use in the system	crea e gestisci gli utenti che si connetteranno al sistema. Gli utenti possono essere disattivati nel caso in cui ci sia un periodo durante il quale essi non dovranno/dovrebbero connettersi al sistema. È possibile assegnare loro gruppi per fornire un accesso specifico alle applicazioni che devono utilizzare nel sistema
	Create Asset	Creare bene
	Create Asset and Show	Creare bene e mostrare
	Create Backorder	Creare ordine a saldo
	Create commission invoices	Creare fatture provvigioni
	Create Contextual Action	Creare azione contestuale
	Create Date	Data creazione
	Create DdT	Creare DdT
	Create entries	Creare registrazioni
	Create Entry from Template	Creare registrazione da modello
	Create Invoice	Creare fattura
	Create invoices	Creare fatture
	Create lead from livechat conversation	Crea un lead da una conversazione chat dal vivo
	Create Leads/Opportunities from your website's traffic	Crea lead/opportunità dal traffico del tuo sito web
	Create Menu	Crea menù
	Create Menu Wizard	Crea procedura guidata menù
	Create Move	Creare registrazione
	Create new company	Creare nuova azienda
	Create new lead with using	Creare un lead con il comando
	lead command in the channel	lead del canale
	Create new lead with using /lead command in the channel	creare un lead con il comando /lead del canale
	Create Next Activity	Crea prossima attività
	Create or update a report	Creare o modificare rapporto
	Create Payment Lines	Creare righe di pagamento
	Create payment order from due dates tree view	Creare distinta da vista scadenze
	Create python source test file	Creare file sorgente python per test
	Create python source test file result	Creare risultato file sorgente per test
	Create surveys and analyze answers	Creazione sondaggi e analisi delle risposte
	Create Tasks from Leads	Creazione impegno dai contatti
	Create Test Environment	Creare ambiente di test
	Create User	Crea utente
	Create/Write Target Model	Modello obiettivo di creazione/salvataggio
	Created by	Creato da
	Created Invoices	Fatture create
	Created Menus	Menù creati
	Created on	Creato il
	Created Settlements	Liquidazioni create
	Created Views	Viste create
	Creation	Creazione
	Creation Date	Data creazione
	Credit	Avere
	Credit Account Lines	Righe conti a credito
	Credit amount	Importo Avere
	Credit Card	Carta di credito
	Credit card support for Point Of Sale	Supporto per carta di credito nel punto vendita
	Credit due VAT	IVA dovuta a credito
	Credit Limit	Fido Accordato
	Credit line VAT	Riga IVA credito
	Credit move line	Riga contabile avere
	Credit move lines	Righe contabili avere
	Credit Nature Lines	Righe credito per natura
	Credit Nature VAT	IVA natura a credito
	Credit Tax Lines	Righe credito per codice IVA
	Credit tax VAT	Codice IVA credito
	Credit Transfer payment	Pagamento con Bonifico
	Credit Transfer payment from customer	Bonifico da cliente
	Credit Transfer payment to supplier	Bonifico a fornitore
	Credit VAT	IVA a credito
	Credit VAT from previous periods	IVA a credito da periodo precedente
	Creditor/Agent	Creditore/Agente
	CRM	CRM
	crm	CRM
	CRM enterprise	CRM Enterprise
	CRM Gamification	Gamification CRM
	CRM Livechat	Chat dal vivo CRM
	Crm Phone Numbers Validation	Convalida di Numeri di Telefono CRM
	Croatia	Croazia
	RRIF	RRIF
	Croatia - Accounting (RRIF 2012)	croazia - Contabilità (RRIF 2012)
	COA	COA
	Croatia - RRIF 2012 COA - Accounting Reports	croazia - RRIF 2012 COA - Rendiconti contabili
	CSV File	File CSV
	CSV format	Formato CSV
	you may edit it directly with your favorite spreadsheet software	è possibile la modifica con il proprio software di calcolo preferito
	the rightmost column	i valori della colonna più a destra contengono le traduzioni
	value	
	contains the translations	
	CSV format: you may edit it directly with your favorite spreadsheet software,                                the rightmost column (value) contains the translations	Formato CSV: è possibile la modifica con il proprio software di calcolo preferito,i valori della colonna più a destra contengono le traduzioni
	Cuba	Cuba
	CUP Code	Codice CUP
	Curaçao	Curacao
	Curr. Year Dep. Fund	Attuale. Deposito anno. Finanziare
	Currencies	Divise
	Currency	Divisa
	Currency Code	Codice divisa
	ISO	ISO
	Currency Code (ISO 4217)	codice divisa (ISO 4217)
	Currency id	Divisa
	Currency Name	Nome divisa
	Currency of order is must be same as contract	La divisa dell'ordine deve essere la stessa del contratto
	Currency Rate	Tasso di cambio
	Currency Rates	Valori Valute
	Currency sign	Simbolo corrente
	to be used when printing amounts	da usare per la stampa di importi
	Currency sign, to be used when printing amounts	simbolo corrente, da usare per la stampa di importi
	Currency Subunit	Sottounità Monetaria
	Currency Subunit Name	Nome della Sottounità Monetaria
	Currency Unit	Unità Monetaria
	Currency Unit Name	Nome dell'Unità Monetaria
	Current	Attuale
	Current Assets	Attivo circolante
	Current commitment not found	Dichiarativo corrente non trovato
	Current Company	Azienda corrente
	Current Liabilities	Passività correnti
	Current Line	Riga corrente
	Current statement not found	Dichiarazione non trovata
	Current Window	Finestra corrente
	Current Year Earnings	Risultato operativo lordo
	Custom	Personalizzato
	Custom Field	Campo Personalizzato
	Custom fields must have a name that starts with 'x_'	io Campi personalizzati devono avere un nome che inizia con 'x_'
	Custom Header	Intestazione personalizzata
	Custom Object	Oggetto personalizzato
	Custom Shortcuts	Scorciatoie personalizzate
	Custom value	Valore personalizzato
	Custom value 1	valore personalizzato 1
	Custom value 2	valore personalizzato 2
	Custom value 3	valore personalizzato 3
	Custom value 4	valore personalizzato 4
	Custom value 5	valore personalizzato 5
	Custom value 6	valore personalizzato 6
	Custom value to issue for communication	Valore personalizzato da utilizzare per la comunicazione
	if required	se richiesto
	Custom value to issue for communication, if required	valore personalizzato da utilizzare per la comunicazione, se richiesto
	Custom View	Vista personalizzata
	Customer	Cliente
	city is needed for XML generation	per la generazione dell'XML è necessaria la città
	Customer %s: city is needed for XML generation	cliente %s: per la generazione dell'XML è necessaria la città
	country is needed for XML generation	per la generazione dell'XML è necessaria la nazione
	Customer %s: country is needed for XML generation	cliente %s: per la generazione dell'XML è necessaria la nazione
	street is needed for XML generation	per la generazione dell'XML è necessario l'indirizzo
	Customer %s: street is needed for XML generation	cliente %s: per la generazione dell'XML è necessario l'indirizzo
	ZIP is needed for XML generation	per la generazione dell'XML è necessario il CAP
	Customer %s: ZIP is needed for XML generation	cliente %s: per la generazione dell'XML è necessario il CAP
	Customer account statement	Estratto conto contabile
	Customer Address	Indirizzo cliente
	Customer city is not set	Città del cliente non impostata
	Customer city not set	Città cliente non impostata
	Customer country is not set	Nazione cliente non impostata
	Customer country not set	Nazione cliente non impostata
	Customer Credit Note	Nota credito cliente
	Customer Credit Notes	Note credito clienti
	Customer Fiscal Representative name is not set	Nome rappresentante fiscale del cliente non impostato
	Customer Invoice	Fattura cliente
	Customer Invoice Lines	Righe fatture clienti
	Customer Name	Nome cliente
	Customer Name Position	Posizione del Nome del Cliente
	Customer Portal	Portale clienti
	Customer province is not set	Provincia cliente non impostata
	Customer province not set	Provincia cliente non impostata
	Customer Rating	Valutazione cliente
	Customer References	Referenze del Cliente
	Customer Stabile Organization city is not set	Città rappresentante fiscale del cliente non impostata
	Customer Stabile Organization country is not set	Nazione rappresentante fiscale del cliente non impostata
	Customer Stabile Organization must have name and surname	Cognome e nome rappresentante fiscale del cliente non impostati
	Customer Stabile Organization province is not set	Provincia rappresentante fiscale del cliente non impostata
	Customer Stabile Organization street is not set	Indirizzo rappresentante fiscale del cliente non impostato
	Customer Stabile Organization vat country is different from from address country	Nazione PI rappresentante fiscale del cliente diversa da indirizzo
	Customer Stabile Organization vat is not set	PI rappresentante fiscale del cliente non impostato
	Customer Stabile Organization ZIP is not set	CAP rappresentante fiscale del cliente non impostato
	Customer street is not set	Indirizzo cliente non impostato
	Customer street not set	Indirizzo cliente non impostato
	Customer Taxes	IVA v/clienti
	Customer ZIP is not set	CAP cliente non impostato
	Customer ZIP not set	CAP cliente non impostato
	Customers	Clienti
	Customers/Suppliers	Clienti/Fornitori
	Customized Footer	Piede personalizzato
	Customized Views	Viste personalizzate
	Customized views are used when users reorganize the content of their dashboard views	Le viste personalizzate quando gli utenti riorganizzano il contenuto delle loro viste dashboard
	via web client	attraverso il web client
